location,year,month,day,properties_sold,avg_price,avg_sqr_ft,walk_score,interest_score,pop_increase,city_investment,private_investment
Roncesvalles,2016,November,,4,3.552,657,1.5222857142857142,1.032258064516129,215.784,2526.36,7543.116
South Parkdale,2016,November,,1,2.664,618,1.4985,1.5882352941176472,117.21600000000001,9080.244,1058.052
Dufferin Grove,2016,November,,2,2.664,687,0.1665,1.8461538461538463,106.56,8762.784,1122.876
Little Portugal,2016,November,,5,3.552,593,0.19028571428571428,0.0,91.908,7368.18,20743.236
Dovercourt-Wallace Emerson-Juncti,2016,November,,9,3.552,520,0.74,1.96875,37.296,9043.836,17816.388
Niagara,2016,November,,4,1.776,754,0.148,3.8461538461538463,74.592,5057.16,26383.812
Weston-Pellam Park,2016,November,,7,3.552,548,0.777,2.3076923076923075,168.72,6553.4400000000005,23210.988
Palmerston-Little Italy,2016,November,,1,1.776,772,1.1346666666666665,0.17391304347826086,44.4,1232.1,9105.108
University,2016,November,,7,4.44,760,0.6906666666666667,1.4285714285714284,0.0,582.0840000000001,9934.944
Kensington-Chinatown,2016,November,,5,4.44,709,1.443,1.3636363636363635,69.26400000000001,1440.336,16417.344
Waterfront Communities-The Island,2016,November,,4,3.108,559,0.222,0.42857142857142855,215.784,3337.992,14509.92
Annex,2016,November,,9,3.108,546,0.5074285714285715,3.5,15.096,9161.94,14275.932
Wychwood,2016,November,,2,3.552,766,1.3875,0.5,164.28,7802.412,23395.692
Corsa Italia-Davenport,2016,November,,9,4.44,514,0.1665,2.4615384615384617,107.892,3048.06,202.90800000000002
Oakwood-Vaughan,2016,November,,1,3.552,502,1.3954285714285715,0.2857142857142857,138.52800000000002,9129.084,25459.404
Humewood-Cedarvale,2016,November,,8,4.44,795,1.0853333333333335,0.038461538461538464,152.736,1395.048,13514.916000000001
Casa Loma,2016,November,,8,1.776,725,1.554,0.30000000000000004,114.55199999999999,7434.78,23126.628
Forest Hill South,2016,November,,2,3.108,565,0.12685714285714286,0.8,55.944,8396.04,20321.436
Yonge-St.Clair,2016,November,,5,3.108,541,0.49333333333333335,1.8846153846153846,0.0,8328.108,25223.196
Bay Street Corridor,2016,November,,9,4.44,554,0.6906666666666667,1.3235294117647058,120.768,3486.288,2780.772
Rosedale-Moore Park,2016,November,,4,1.776,583,0.09866666666666667,0.5714285714285714,75.924,3405.924,4650.9
Church-Yonge Corridor,2016,November,,4,2.664,762,0.8386666666666667,3.6,245.088,5299.584,9793.752
Caledonia-Fairbanks,2016,November,,7,3.108,793,1.554,0.21212121212121213,159.84,1218.78,23262.492000000002
North St.James Town,2016,November,,7,2.22,677,0.444,1.1111111111111112,87.912,913.7520000000001,23757.552
Cabbagetown-South St.James Town,2016,November,,7,2.22,739,0.8325,1.75,38.184,5217.888,6283.488
Moss Park,2016,November,,5,1.776,511,0.6977142857142857,1.05,218.448,5413.692,13829.268
Regent Park,2016,November,,6,3.108,566,1.776,4.117647058823529,73.26,690.42,14148.504
Playter Estates-Danforth,2016,November,,9,2.22,546,1.2765,3.375,0.0,5078.472,8265.06
South Riverdale,2016,November,,5,3.996,686,0.49333333333333335,0.23076923076923078,229.10399999999998,3132.42,14007.756
North Riverdale,2016,November,,5,2.664,619,0.3453333333333333,0.16666666666666666,94.128,8812.068,4465.308
Blake-Jones,2016,November,,3,3.552,705,0.999,2.692307692307692,0.0,5885.664,852.0360000000001
Danforth Village - Toronto,2016,November,,7,3.108,717,0.12685714285714286,1.657894736842105,36.408,1612.164,19310.004
Broadview North,2016,November,,3,2.664,573,0.5426666666666667,1.125,24.864,8517.696,23406.348
Old East York,2016,November,,8,2.22,712,1.1346666666666665,0.075,95.904,4594.068,11750.904
Danforth Village - East York,2016,November,,4,2.22,721,0.333,1.5,174.048,8047.944,12598.5
Greenwood-Coxwell,2016,November,,8,3.108,713,1.221,0.13333333333333333,71.928,1693.8600000000001,19712.712
Woodbine Corridor,2016,November,,9,2.22,660,0.7611428571428571,0.0,77.256,9181.92,2794.98
Maple Leaf,2016,November,,9,2.664,584,0.296,0.0,88.8,1178.376,7888.104
Beechborough-Greenbrook,2016,November,,1,2.664,661,1.2765,2.857142857142857,41.292,6844.704,15043.164
Keelesdale-Eglinton West,2016,November,,9,3.552,602,0.6105,0.0,46.176,1333.332,6294.144
Briar Hill-Belgravia,2016,November,,5,3.108,583,1.9028571428571428,3.6,144.3,1787.988,17592.168
Yorkdale-Glen Park,2016,November,,9,3.552,715,1.4306666666666668,1.7647058823529411,73.26,3696.3,10815.396
Forest Hill North,2016,November,,2,3.108,642,0.2775,1.153846153846154,87.912,6318.564,6841.152
Englemount-Lawrence,2016,November,,3,4.44,582,1.184,2.076923076923077,9.768,8113.656,10962.804
Bedford Park-Nortown,2016,November,,3,4.44,521,1.2826666666666666,2.076923076923077,84.36,466.2,878.232
Lawrence Park South,2016,November,,4,3.108,583,1.3954285714285715,1.0,44.4,2218.668,24642.444
Yonge-Eglinton,2016,November,,3,3.996,742,0.999,1.2121212121212122,141.192,3762.9,8064.816
Mount Pleasant West,2016,November,,7,1.776,572,0.6105,0.3529411764705882,126.53999999999999,8461.752,20634.9
Lawrence Park North,2016,November,,1,3.108,650,0.2775,0.2857142857142857,39.072,2497.056,10950.816
Mount Pleasant East,2016,November,,9,3.552,612,1.3954285714285715,1.8,84.36,9247.188,963.924
Black Creek,2016,November,,2,2.22,789,0.49333333333333335,2.0,148.74,1371.0720000000001,8922.18
Glenfield-Jane Heights,2016,November,,5,3.552,596,1.0853333333333335,0.48484848484848486,194.47199999999998,798.756,21624.132
York University Heights,2016,November,,5,2.664,504,0.444,0.11538461538461539,0.0,8822.724,12771.216
Bathurst Manor,2016,November,,1,2.22,703,1.2051428571428573,3.8095238095238093,0.0,1082.028,12130.524
Westminster-Branson,2016,November,,8,3.996,720,1.1655,7.6923076923076925,0.0,324.564,26438.424
Clanton Park,2016,November,,8,3.996,730,0.19733333333333333,0.8999999999999999,17.76,2820.288,11625.252
Lansing-Westgate,2016,November,,3,3.108,784,1.332,1.8,261.072,4237.9800000000005,7329.108
Willowdale West,2016,November,,3,3.108,731,0.4995,0.6153846153846154,42.624,3612.384,24490.596
Newtonbrook West,2016,November,,6,2.664,766,1.332,2.32258064516129,143.856,3530.244,17965.128
Newtonbrook East,2016,November,,5,3.996,700,1.221,0.0,39.516,8435.556,10323.0
Willowdale East,2016,November,,7,2.664,702,1.0853333333333335,0.42857142857142855,0.0,5566.872,20008.86
Bayview Woods-Steeles,2016,November,,3,1.776,612,1.3813333333333333,0.0,56.832,8523.024,8055.936
Bayview Village,2016,November,,7,3.552,686,1.1655,0.9473684210526315,127.87200000000001,5767.56,11700.732
St.Andrew-Windfields,2016,November,,3,3.108,537,1.0782857142857143,2.4,53.28,7413.912,24417.336
Don Valley Village,2016,November,,1,1.776,574,0.888,3.5,22.2,4936.392,15897.42
Henry Farm,2016,November,,4,1.776,599,0.7893333333333333,0.0,106.56,8674.872,15889.872
Pleasant View,2016,November,,8,1.776,711,0.999,0.5294117647058824,28.86,7877.892,21656.544
Parkwoods-Donalda,2016,November,,8,1.776,728,0.8386666666666667,1.08,127.87200000000001,8025.744,11458.752
Tam O'Shanter-Sullivan,2016,November,,6,2.22,670,1.3954285714285715,2.8000000000000003,95.904,376.068,16697.064
Bridle Path-Sunnybrook-York Mills,2016,November,,3,2.22,778,0.7215,1.1428571428571428,55.056,3252.744,17601.492000000002
Leaside-Bennington,2016,November,,1,2.664,716,0.333,2.8571428571428568,197.13600000000002,6081.468,6184.476
Banbury-Don Mills,2016,November,,7,3.996,531,0.111,1.6875,49.728,3068.484,23300.232
Thorncliffe Park,2016,November,,7,2.664,768,1.4306666666666668,0.6060606060606061,78.144,2283.492,7619.04
Flemingdon Park,2016,November,,9,2.664,633,0.570857142857143,0.029411764705882353,0.0,7548.444,23623.464
Victoria Village,2016,November,,5,3.996,797,1.1655,1.8,0.0,7594.62,8715.72
O'Connor-Parkview,2016,November,,7,1.776,538,0.4995,1.1739130434782608,0.0,7839.7080000000005,6921.072
The Beaches,2016,November,,9,3.996,799,0.19733333333333333,1.0,106.56,6439.332,24024.396
East End-Danforth,2016,November,,5,1.776,791,1.776,0.5882352941176471,64.38,2470.86,27069.348
Woodbine-Lumsden,2016,November,,6,1.776,524,0.04933333333333333,1.3333333333333333,39.072,6933.06,21112.644
Crescent Town,2016,November,,7,2.22,722,1.332,0.47368421052631576,104.784,9254.292,3222.108
Birchcliffe-Cliffside,2016,November,,1,2.664,546,0.19028571428571428,4.5,119.88,495.504,27236.292
Oakridge,2016,November,,6,3.108,725,1.4588571428571429,6.666666666666666,49.284000000000006,695.748,26941.032
Clairlea-Birchmount,2016,November,,8,3.108,778,0.1665,0.0,63.936,880.008,5932.284
Wexford/Maryvale,2016,November,,1,4.44,765,1.776,3.5,88.8,8865.792,27303.336
Dorset Park,2016,November,,1,2.22,587,0.444,0.225,129.204,4881.336,14478.396
Ionview,2016,November,,7,3.108,646,1.2051428571428573,2.4,204.24,5415.912,4428.456
Kennedy Park,2016,November,,7,3.552,538,1.184,0.0,48.84,4698.852,26759.436
Cliffcrest,2016,November,,6,3.108,723,0.2537142857142857,1.5909090909090908,217.56,6036.18,17573.964
Eglinton East,2016,November,,3,1.776,561,1.2333333333333334,1.0434782608695652,123.876,8897.76,11204.784
Bendale,2016,November,,3,3.108,674,0.12685714285714286,0.11428571428571428,24.864,6509.928,15656.772
Scarborough Village,2016,November,,4,1.776,546,1.1346666666666665,0.14814814814814814,74.592,9258.732,21411.456000000002
Woburn,2016,November,,9,3.552,743,0.19028571428571428,1.75,109.224,8169.156,23239.404
Guildwood,2016,November,,8,4.44,733,1.6095,0.72,54.168,314.35200000000003,14928.612000000001
Morningside,2016,November,,7,2.664,598,0.999,1.96875,106.56,901.32,5022.084
West Hill,2016,November,,8,2.664,694,1.2826666666666666,2.0,51.06,5870.124,3429.9
Rouge,2016,November,,7,1.776,510,0.2775,1.161290322580645,15.984,8537.676,18570.744
Centennial Scarborough,2016,November,,2,1.776,719,0.09866666666666667,0.625,82.584,2209.788,7134.636
Highland Creek,2016,November,,2,2.22,709,0.999,3.0,56.832,3474.744,18715.488
Malvern,2016,November,,1,4.44,585,1.2826666666666666,1.0,253.07999999999998,7964.028,12262.836
Hillcrest Village,2016,November,,2,3.552,553,0.777,1.4814814814814814,67.488,6085.908,24891.528000000002
Steeles,2016,November,,5,1.776,782,0.5074285714285715,1.92,39.072,8771.22,3900.54
L'Amoreaux,2016,November,,8,3.996,572,0.7215,0.23076923076923078,95.904,8121.204,6924.624
Agincourt South-Malvern West,2016,November,,2,2.22,548,1.6095,0.35294117647058826,55.944,6754.128,19954.692
Milliken,2016,November,,6,3.996,759,0.444,1.96875,88.8,5732.484,2577.42
Agincourt North,2016,November,,2,3.552,635,0.148,0.27586206896551724,119.88,561.66,13579.74
Trinity-Bellwoods,2016,December,,6,3.288,520,1.2329999999999999,0.0,32.879999999999995,2623.824,24890.16
West Humber-Clairville,2016,December,,6,2.0549999999999997,580,0.7045714285714285,2.307692307692308,92.064,6664.776,2735.616
Mount Olive-Silverstone-Jamestown,2016,December,,2,3.288,744,0.46971428571428564,3.333333333333333,13.562999999999999,4618.817999999999,11018.088
Humber Summit,2016,December,,1,2.4659999999999997,570,1.2329999999999999,0.5333333333333333,0.0,3963.6839999999997,13302.426
Thistletown-Beaumond Heights,2016,December,,1,4.109999999999999,539,0.3653333333333333,2.8235294117647056,67.815,5214.768,17731.361999999997
Humbermede,2016,December,,8,4.109999999999999,710,0.058714285714285705,0.13333333333333333,152.892,4304.813999999999,4413.728999999999
Rexdale-Kipling,2016,December,,3,2.0549999999999997,695,1.4898749999999998,1.2000000000000002,29.592,2267.487,23881.977
Elms-Old Rexdale,2016,December,,4,3.699,506,1.4898749999999998,0.19230769230769232,33.702,3989.5769999999998,14277.318
Pelmo Park-Humberlea,2016,December,,6,3.699,768,0.9394285714285713,1.0714285714285714,73.98,5474.1089999999995,6539.831999999999
Downsview-Roding-CFB,2016,December,,3,2.877,605,1.1873333333333334,0.0,32.058,2295.846,11992.569
Kingsview Village-The Westway,2016,December,,1,2.0549999999999997,642,0.5137499999999999,0.0,81.37799999999999,2515.7309999999998,9018.162
Weston,2016,December,,7,1.644,727,1.3243333333333334,2.909090909090909,20.139,4465.9259999999995,22036.176
Rustic,2016,December,,4,2.0549999999999997,747,1.0046666666666666,2.333333333333333,110.97,1907.8619999999999,21245.823
Humber Heights-Westmount,2016,December,,7,2.0549999999999997,650,0.5936666666666667,0.2,43.565999999999995,4542.782999999999,11674.044
Brookhaven-Amesbury,2016,December,,8,3.699,625,0.667875,0.2222222222222222,82.61099999999999,2795.622,717.1949999999999
Mount Dennis,2016,December,,8,3.288,669,1.0046666666666666,1.4545454545454546,187.005,3274.026,16565.766
Willowridge-Martingrove-Richview,2016,December,,1,3.288,542,1.13025,0.23076923076923078,143.028,6139.929,4807.056
Princess-Rosethorn,2016,December,,3,3.699,597,0.5284285714285715,0.3,43.565999999999995,6251.3099999999995,2823.9809999999998
Eringate-Centennial-West Deane,2016,December,,2,2.4659999999999997,543,1.1416666666666666,0.875,0.0,4798.424999999999,16527.542999999998
Edenbridge-Humber Valley,2016,December,,5,4.109999999999999,664,0.565125,0.09375,59.184,4981.32,16796.337
Rockcliffe-Smythe,2016,December,,5,2.0549999999999997,784,0.5871428571428571,0.6451612903225806,168.51,3167.5769999999998,22172.627999999997
Markland Woods,2016,December,,3,2.4659999999999997,570,1.387125,0.9473684210526315,73.97999999999999,3416.232,4025.334
Etobicoke West Mall,2016,December,,5,4.109999999999999,789,0.565125,1.2307692307692308,77.268,3262.9289999999996,13812.476999999999
Islington-City Centre West,2016,December,,3,2.4659999999999997,555,0.10275,1.25,161.112,535.533,5640.152999999999
Alderwood,2016,December,,2,3.699,543,0.9394285714285713,1.9444444444444444,0.0,7084.406999999999,13977.698999999999
Long Branch,2016,December,,5,1.644,608,0.71925,0.9090909090909092,0.0,7760.5019999999995,14312.252999999999
New Toronto,2016,December,,7,2.0549999999999997,509,1.4678571428571427,0.10256410256410256,197.27999999999997,4098.902999999999,549.507
Mimico,2016,December,,5,2.4659999999999997,662,0.8733749999999999,0.7777777777777778,75.624,7119.342,13220.225999999999
Stonegate-Queensway,2016,December,,5,1.644,587,1.1416666666666666,2.625,85.077,7554.590999999999,17469.966
Kingsway South,2016,December,,6,4.109999999999999,613,0.058714285714285705,0.0,0.0,3218.1299999999997,10685.589
Lambton Baby Point,2016,December,,1,3.288,590,1.1873333333333334,2.333333333333333,151.248,6437.4929999999995,1897.176
High Park-Swansea,2016,December,,7,2.4659999999999997,586,0.15412499999999998,0.8,32.879999999999995,6951.2429999999995,10879.992
Runnymede-Bloor West Village,2016,December,,7,3.699,732,0.959,0.7826086956521738,79.734,5128.458,8607.984
High Park North,2016,December,,6,2.0549999999999997,711,0.6458571428571428,1.8529411764705883,160.29,242.07899999999998,15040.134
Junction Area,2016,December,,7,1.644,510,1.2329999999999999,0.3076923076923077,44.388,1852.7879999999998,16206.963
Roncesvalles,2016,December,,4,2.0549999999999997,545,1.078875,2.1052631578947367,55.895999999999994,3129.765,22479.645
South Parkdale,2016,December,,4,2.4659999999999997,576,1.4385,3.8888888888888893,149.60399999999998,5666.045999999999,13251.873
Dufferin Grove,2016,December,,8,2.0549999999999997,645,0.9133333333333333,0.967741935483871,187.005,303.729,7888.322999999999
Little Portugal,2016,December,,1,4.109999999999999,693,0.5871428571428571,0.875,95.35199999999999,3068.526,20249.969999999998
Dovercourt-Wallace Emerson-Juncti,2016,December,,9,3.288,696,0.7632857142857142,0.7407407407407407,114.669,4849.389,1041.885
Niagara,2016,December,,5,2.4659999999999997,593,1.4385,0.7777777777777777,69.048,6472.017,5012.1449999999995
Weston-Pellam Park,2016,December,,4,4.109999999999999,663,0.31966666666666665,0.0,21.372,3053.319,3909.0209999999997
Palmerston-Little Italy,2016,December,,7,3.288,523,0.27399999999999997,0.8974358974358975,80.556,2965.365,15841.172999999999
University,2016,December,,2,2.4659999999999997,631,0.30824999999999997,1.6666666666666665,94.53,3903.267,14765.586
Kensington-Chinatown,2016,December,,7,2.0549999999999997,781,1.0503333333333331,0.5384615384615384,108.91499999999999,5083.248,10702.028999999999
Waterfront Communities-The Island,2016,December,,7,2.877,661,1.387125,3.5217391304347827,27.125999999999998,7773.6539999999995,18431.706
Annex,2016,December,,2,3.288,639,0.9761249999999999,7.2727272727272725,146.316,3533.3669999999997,24131.042999999998
Wychwood,2016,December,,1,3.699,769,1.2329999999999999,3.8461538461538463,45.21,4185.624,6845.616
Corsa Italia-Davenport,2016,December,,7,3.288,591,1.13025,1.68,184.95,4345.914,5199.561
Oakwood-Vaughan,2016,December,,9,1.644,599,1.2917142857142856,2.058823529411765,101.928,5330.259,2823.5699999999997
Humewood-Cedarvale,2016,December,,3,2.877,646,1.4385,0.15384615384615385,101.928,1746.75,3629.5409999999997
Casa Loma,2016,December,,3,1.644,560,1.1873333333333334,8.333333333333334,52.608,4724.856,4530.0419999999995
Forest Hill South,2016,December,,2,3.699,700,1.1155714285714287,0.47058823529411764,41.922,5297.379,20595.621
Yonge-St.Clair,2016,December,,8,2.4659999999999997,739,0.5936666666666667,2.380952380952381,246.59999999999997,3842.028,12622.221
Bay Street Corridor,2016,December,,5,1.644,719,0.22833333333333333,2.6999999999999997,57.951,3749.553,24314.76
Rosedale-Moore Park,2016,December,,8,2.4659999999999997,775,0.411,0.42105263157894735,31.647,2674.377,14385.821999999998
Church-Yonge Corridor,2016,December,,7,2.4659999999999997,504,0.5479999999999999,2.8421052631578947,85.488,6081.567,12330.0
Caledonia-Fairbanks,2016,December,,5,4.109999999999999,529,1.0046666666666666,0.6857142857142857,58.361999999999995,1154.499,2567.1059999999998
North St.James Town,2016,December,,2,2.0549999999999997,535,0.09133333333333332,0.9722222222222223,115.08,6920.418,24459.431999999997
Cabbagetown-South St.James Town,2016,December,,2,4.109999999999999,713,1.3243333333333334,0.8181818181818181,19.727999999999998,2819.46,12168.887999999999
Moss Park,2016,December,,7,2.0549999999999997,715,0.462375,0.6451612903225806,77.67899999999999,827.343,11329.215
Regent Park,2016,December,,9,3.699,547,0.7306666666666666,0.8974358974358974,57.951,6676.284,23055.045
Playter Estates-Danforth,2016,December,,6,2.4659999999999997,520,0.411,0.12121212121212122,178.785,6186.371999999999,18439.515
South Riverdale,2016,December,,3,2.877,618,1.3699999999999999,4.3076923076923075,0.0,5869.08,4816.92
